chanel_name,yt_url,subscribers,check_date,released_date,is_posted_in_date_range,shorts_name,description,likes,views,short_url,thumbnail_link
KBS Drama Classic,https://www.youtube.com/channel/UCn0nlepACCBD6rxj-GUwn5A,1910000,24-08-2024,Aug 24 2024,Yes,[#대왕세종] 너도 목숨을 걸어서라도 지키고 싶은 이 하나는 있을 것 아닌가?ㅣKBS 방송,"[#대왕세종] 너도 목숨을 걸어서라도 지키고 싶은 이 하나는 있을 것 아닌가?ㅣKBS 방송

💞대왕세종 26화💞

채널에 가입하여 혜택을 누려보세요.
https://www.youtube.com/channel/UCn0nlepACCBD6rxj-GUwn5A/join

Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI학습 포함) 금지",3,320,https://www.youtube.com/shorts/-J0CLxJ_JxY,https://i.ytimg.com/vi/-J0CLxJ_JxY/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBnjgmH6YkzasOeSxYgCDK_6CVKYg
Adventure Story,https://www.youtube.com/channel/UCHeWOk-AgBKKhWvhCpCeu4g,3100000,24-08-2024,Aug 24 2024,Yes,Iron Man VS Giant Rock Monster,Iron Man VS Giant Rock Monster,3,76,https://www.youtube.com/shorts/mVYuLwUnH3U,https://i.ytimg.com/vi/mVYuLwUnH3U/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDK4KO8XvwuR3mXDh4M-_8mYO0CRg
KBS Entertain: 깔깔티비,https://www.youtube.com/channel/UC271vX3c3kYZsgpz7-zPBoA,1010000,24-08-2024,Aug 24 2024,Yes,#shorts 이럴거면 작전을 왜 짜니 | KBS 방송,"#1million 박2일 #시즌1 #강호동 #이수근 #이승기 #나피디 #나영석 #벌칙 
[깔깔😂쇼츠]에서 책임지고 웃겨드립니다😂
기억나는/추억돋는/보고 싶은 명장면이 있다면 댓글로 남겨주세요!😎

Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI학습 포함) 금지",237,"4,130",https://www.youtube.com/shorts/Jw5whSSaiu4,https://i.ytimg.com/vi/Jw5whSSaiu4/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLB8m7Xojvzi7Q10-8NUI0fNjETOqA
KBS Entertain: 깔깔티비,https://www.youtube.com/channel/UC271vX3c3kYZsgpz7-zPBoA,1010000,24-08-2024,Aug 24 2024,Yes,#shorts 밀려오는 굴욕감 | KBS 방송,"#1million 박2일 #시즌1 #강호동 #이수근 #이승기 #나피디 #나영석 #벌칙 
[깔깔😂쇼츠]에서 책임지고 웃겨드립니다😂
기억나는/추억돋는/보고 싶은 명장면이 있다면 댓글로 남겨주세요!😎

Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI학습 포함) 금지",1.2K,"85,913",https://www.youtube.com/shorts/1djLCifbi0w,https://i.ytimg.com/vi/1djLCifbi0w/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAjmgBB4wm5zsF0IFoYkIbYLWeTRQ
토깽이네,https://www.youtube.com/channel/UCniBqAPwwWIQLbYo4uK2RWg,1160000,24-08-2024,Aug 17 2024,Yes,웬디 챌린지 도전!,"#웬디챌린지 #코어근육
이거 되는 사람 있어요?",1K,"38,595",https://www.youtube.com/shorts/Yl32F9WTkOs,https://i.ytimg.com/vi/Yl32F9WTkOs/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCSvwWcc-mo-yNU3hVMPjYIUzwE9Q
JaeYeol ASMR 재열,https://www.youtube.com/channel/UCg7xkCKcxA84xSTGgtF9ySA,4930000,24-08-2024,Aug 24 2024,Yes,랜덤 먹방ASMR 공룡 모양 디저트 🦖Random Mukbang Dinosaur Dissert #mukbang #asmr #food,랜덤 먹방ASMR 공룡 모양 디저트 🦖Random Mukbang Dinosaur Dissert #mukbang #asmr #food,124,"5,227",https://www.youtube.com/shorts/MRZNPZPd2Nk,https://i.ytimg.com/vi/MRZNPZPd2Nk/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLC0OFw3d-sMl5_yfMqF070hG-3YBQ
MBC every1,https://www.youtube.com/channel/UC-VbFgagk6GJGDJgRQIMpZw,1090000,24-08-2024,Aug 24 2024,Yes,상추를 쌈으로 배웠어요 l #어서와한국은처음이지 l #MBCevery1 l #shorts,상추를 쌈으로 배웠어요 l #어서와한국은처음이지 l #MBCevery1 l #shorts,21,"2,011",https://www.youtube.com/shorts/sW5CPjUWcjI,https://i.ytimg.com/vi/sW5CPjUWcjI/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLC8E7oB9FxXCgvHNYA3IhWp_wZDDw
MBC every1,https://www.youtube.com/channel/UC-VbFgagk6GJGDJgRQIMpZw,1090000,24-08-2024,Aug 24 2024,Yes,무서운 놀이기구를 탄 외국인들의 반응ㅋㅋㅋㅋ l #어서와한국은처음이지 l #MBCevery1 l #shorts,무서운 놀이기구를 탄 외국인들의 반응ㅋㅋㅋㅋ l #어서와한국은처음이지 l #MBCevery1 l #shorts,118,"5,291",https://www.youtube.com/shorts/ueq1MRwYczE,https://i.ytimg.com/vi/ueq1MRwYczE/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBVE4rdTgeHxvgax32tq3AuQcSo2A
MBC every1,https://www.youtube.com/channel/UC-VbFgagk6GJGDJgRQIMpZw,1090000,24-08-2024,Aug 24 2024,Yes,번데기 앞에서 주름 잡기 대실패 l #어서와한국은처음이지 l #MBCevery1 l #shorts,번데기 앞에서 주름 잡기 대실패 l #어서와한국은처음이지 l #MBCevery1 l #shorts,4,269,https://www.youtube.com/shorts/1_3aEOBfG-U,https://i.ytimg.com/vi/1_3aEOBfG-U/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBxkGkHnl5yJa4Gi4y6ktiIhJxewQ
맛있는 녀석들 (Tasty Guys),https://www.youtube.com/channel/UCsOW9TPy2TKkqCchUHL04Fg,957000,24-08-2024,Aug 24 2024,Yes,"막뚱이 놀리기 시동 거는 중~~~""인내심 챌린지"" [THE 맛있는 녀석들 Tasty Guys]","🐷  youtube.com/c/맛있는녀석들TastyGuys
Comedy TV 매주 금요일 저녁 8시!

#THE맛있는녀석들 #Tastyguys #김준현 #문세윤 #김해준 #황제성

🎉 채널에 가입하여 혜택을 누려보세요! 🎉
https://www.youtube.com/channel/UCsOW9TPy2TKkqCchUHL04Fg/join

🐷 페이스북: https://www.facebook.com/TastyguysOfficial/
🐷 인스타그램 : https://www.instagram.com/tastyguys_official/
🐷 비즈니스 메일 : digital@ihq.co.kr",29,"1,932",https://www.youtube.com/shorts/XwVMzikoEyA,https://i.ytimg.com/vi/XwVMzikoEyA/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBuJW1d51_gPvTp7JsrUR_TkRYxuw
맛있는 녀석들 (Tasty Guys),https://www.youtube.com/channel/UCsOW9TPy2TKkqCchUHL04Fg,957000,24-08-2024,Aug 24 2024,Yes,김준현 한입만 실패?! [THE 맛있는 녀석들 Tasty Guys],"🐷  youtube.com/c/맛있는녀석들TastyGuys
Comedy TV 매주 금요일 저녁 8시!

#THE맛있는녀석들 #Tastyguys #김준현 #문세윤 #김해준 #황제성

🎉 채널에 가입하여 혜택을 누려보세요! 🎉
https://www.youtube.com/channel/UCsOW9TPy2TKkqCchUHL04Fg/join

🐷 페이스북: https://www.facebook.com/TastyguysOfficial/
🐷 인스타그램 : https://www.instagram.com/tastyguys_official/
🐷 비즈니스 메일 : digital@ihq.co.kr",86,"8,368",https://www.youtube.com/shorts/CJt4JdWFSgU,https://i.ytimg.com/vi/CJt4JdWFSgU/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBsbBBUIvHnCkt9Jvw4UnexpOnx3Q
맛있는 녀석들 (Tasty Guys),https://www.youtube.com/channel/UCsOW9TPy2TKkqCchUHL04Fg,957000,24-08-2024,Aug 24 2024,Yes,극도의 긴장감에 땀이 줄줄~~~ [THE 맛있는 녀석들 Tasty Guys],"🐷  youtube.com/c/맛있는녀석들TastyGuys
Comedy TV 매주 금요일 저녁 8시!

#THE맛있는녀석들 #Tastyguys #김준현 #문세윤 #김해준 #황제성

🎉 채널에 가입하여 혜택을 누려보세요! 🎉
https://www.youtube.com/channel/UCsOW9TPy2TKkqCchUHL04Fg/join

🐷 페이스북: https://www.facebook.com/TastyguysOfficial/
🐷 인스타그램 : https://www.instagram.com/tastyguys_official/
🐷 비즈니스 메일 : digital@ihq.co.kr",44,"3,626",https://www.youtube.com/shorts/nJqfAPqdVMQ,https://i.ytimg.com/vi/nJqfAPqdVMQ/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCnkU4Ol6CZGpfkWBh5zumUw_ggIg
맛있는 녀석들 (Tasty Guys),https://www.youtube.com/channel/UCsOW9TPy2TKkqCchUHL04Fg,957000,24-08-2024,Aug 24 2024,Yes,많이 먹는 어른들을 위한 날 #미소녀피디시뮬레이션 #미피시 [THE 맛있는 녀석들 Tasty Guys],"🐷  youtube.com/c/맛있는녀석들TastyGuys
Comedy TV 매주 금요일 저녁 8시!

#THE맛있는녀석들 #Tastyguys #김준현 #문세윤 #김해준 #황제성

🎉 채널에 가입하여 혜택을 누려보세요! 🎉
https://www.youtube.com/channel/UCsOW9TPy2TKkqCchUHL04Fg/join

🐷 페이스북: https://www.facebook.com/TastyguysOfficial/
🐷 인스타그램 : https://www.instagram.com/tastyguys_official/
🐷 비즈니스 메일 : digital@ihq.co.kr",54,"3,346",https://www.youtube.com/shorts/UaMG3wt_A44,https://i.ytimg.com/vi/UaMG3wt_A44/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDueSELtg2Ab2akNYNfeRhMszFl8g
뚝딱 상식 뚝배기,https://www.youtube.com/channel/UCAIMfhYpcQ7bI1fRQqQT1Dw,498000,24-08-2024,Aug 24 2024,Yes,달에 도착하자마자 우주비행사가 회심의 드립을 친 이유,달에 도착하자마자 우주비행사가 회심의 드립을 친 이유,204,289,https://www.youtube.com/shorts/-IocibomaaU,https://i.ytimg.com/vi/-IocibomaaU/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAZRYHRLsm6U9Px71YXPxaChBYZOQ
뚝딱 상식 뚝배기,https://www.youtube.com/channel/UCAIMfhYpcQ7bI1fRQqQT1Dw,498000,24-08-2024,Aug 24 2024,Yes,평생 한번도 웃은 적 없는 여자,평생 한번도 웃은 적 없는 여자,424,"14,420",https://www.youtube.com/shorts/fQDJiMiGuTM,https://i.ytimg.com/vi/fQDJiMiGuTM/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCWz4zOvaBxnumrVyoztcbytUxqKg
뚝딱 상식 뚝배기,https://www.youtube.com/channel/UCAIMfhYpcQ7bI1fRQqQT1Dw,498000,24-08-2024,Aug 24 2024,Yes,금주법 시대에 오히려 와인 업자들이 돈을 번 이유,금주법 시대에 오히려 와인 업자들이 돈을 번 이유,1K,"30,605",https://www.youtube.com/shorts/2yrQeXUOyXU,https://i.ytimg.com/vi/2yrQeXUOyXU/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAsjK9DSFG1Q8e8ROUQVsF0b7imzw
핵꿀잼,https://www.youtube.com/channel/UCuF6LhC_LJlNJxpuEgn3zjg,237000,24-08-2024,Aug 24 2024,Yes,안정환 해설 초짜 시절,안정환 해설 초짜 시절,81,262,https://www.youtube.com/shorts/uFYcfBxF2rg,https://i.ytimg.com/vi/uFYcfBxF2rg/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBLxHMpbfwrcH_o_-FgcFZYR6z4aw
핵꿀잼,https://www.youtube.com/channel/UCuF6LhC_LJlNJxpuEgn3zjg,237000,24-08-2024,Aug 24 2024,Yes,꼰대희 일본어 개그에 무너진 이경영,꼰대희 일본어 개그에 무너진 이경영,40,"6,789",https://www.youtube.com/shorts/k0Sl2iDiuyo,https://i.ytimg.com/vi/k0Sl2iDiuyo/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAIkDjp1qwkWMnKYL6ggYIoR8m8TQ
핵꿀잼,https://www.youtube.com/channel/UCuF6LhC_LJlNJxpuEgn3zjg,237000,24-08-2024,Aug 24 2024,Yes,음식점 남자 손님 특 ㅋㅋㅋㅋ,음식점 남자 손님 특 ㅋㅋㅋㅋ,12,"1,760",https://www.youtube.com/shorts/kRPbn8VFKXk,https://i.ytimg.com/vi/kRPbn8VFKXk/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCV4Ie9u2PcMaR8s83j7dW8PwPzfw
핵꿀잼,https://www.youtube.com/channel/UCuF6LhC_LJlNJxpuEgn3zjg,237000,24-08-2024,Aug 24 2024,Yes,보이스피싱 당한 경찰 썰 #히든아이,보이스피싱 당한 경찰 썰 #히든아이,77,"4,352",https://www.youtube.com/shorts/s-LZoHTOUUE,https://i.ytimg.com/vi/s-LZoHTOUUE/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCzZ3WSwyXfS635BcA3lU2PHQIbCQ
엔조이커플enjoycouple,https://www.youtube.com/channel/UCj-durTg1W7uWsB8oq0u7kA,2470000,24-08-2024,Aug 24 2024,Yes,"우리 라라 어제 정말 즐거웠구나?ㅋㅋBaby , did you have a good party yesterday. #enjoycouple #shorts",#funny #comedy #couplecomedy,942,"2,331",https://www.youtube.com/shorts/-TGxeKUTEcM,https://i.ytimg.com/vi/-TGxeKUTEcM/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCKJ5LHARNS_JRi82MMghvHigNOsw
PLAYLIST Originals,https://www.youtube.com/channel/UCid83oPnsL-4ZEo8CyQr6Rg,2350000,24-08-2024,Aug 24 2024,Yes,30대 술자리 특 [#고장난형제들] 셋째 임투철,"모든 관리를 섭렵한 타고난 건강염려학(?) 박사
챙긴다고 챙긴 건강 왜 내 맘대로 안될까...
유부 입성 코앞인 '셋째' 캐릭터 티저 공개

📌매일유업X플레이리스트 [#고장난형제들] 
✔️8/27(화) 저녁 6시 플레이리스트 오리지널 첫 공개 

🍅Naver TV: http://tv.naver.com/playlist
🍅Instagram: https://www.instagram.com/playlist_studio/
🍅Facebook: http://www.facebook.com/PlayListKR
🍅TikTok: https://vt.tiktok.com/D9dv41/

💙플레이리스트 채널을 구독해주세요! 👉 https://goo.gl/df5FYf

#매일유업 #매일야채 #고장난형제들 #플레이리스트 #웹드라마 #쇼츠드라마 #숏폼 #숏폼드라마 #양승원 #오동민 #임투철",20,"1,113",https://www.youtube.com/shorts/-oNQXmxbBis,https://i.ytimg.com/vi/-oNQXmxbBis/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLC2f7Tx8OgSYsI2XW6PjvjhiFXZRw
PLAYLIST Originals,https://www.youtube.com/channel/UCid83oPnsL-4ZEo8CyQr6Rg,2350000,24-08-2024,Aug 24 2024,Yes,남자들 거울 볼 때 특 [#고장난형제들] 둘째 오동민,"속 빈 강정, 빛 좋은 개살구.
가끔은 솔로가 사무치도록 그립다..!
but, 결혼 8년 차 딸바보 '둘째' 캐릭터 티저 공개 

📌매일유업X플레이리스트 [#고장난형제들] 
✔️8/27(화) 저녁 6시 플레이리스트 오리지널 첫 공개 

🍅Naver TV: http://tv.naver.com/playlist
🍅Instagram: https://www.instagram.com/playlist_studio/
🍅Facebook: http://www.facebook.com/PlayListKR
🍅TikTok: https://vt.tiktok.com/D9dv41/

💙플레이리스트 채널을 구독해주세요! 👉 https://goo.gl/df5FYf

#매일유업 #매일야채 #고장난형제들 #플레이리스트 #웹드라마 #쇼츠드라마 #숏폼 #숏폼드라마 #양승원 #오동민 #임투철",17,844,https://www.youtube.com/shorts/49xLU9lpw78,https://i.ytimg.com/vi/49xLU9lpw78/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAPMgKn48ND4LNCvG0Uvsswfec9XQ
PLAYLIST Originals,https://www.youtube.com/channel/UCid83oPnsL-4ZEo8CyQr6Rg,2350000,24-08-2024,Aug 24 2024,Yes,그저 짠한 형... [#고장난형제들] 첫째 양승원,"혼자 사는 삶의 낭만과 여유를 즐길 줄 아는 독신남. 
근데… 뭘 해도 왜 이렇게 짠하지?
고독한 솔로 '첫째' 캐릭터 티저 공개 

📌매일유업X플레이리스트 [#고장난형제들] 
✔️8/27(화) 저녁 6시 플레이리스트 오리지널 첫 공개 

🍅Naver TV: http://tv.naver.com/playlist
🍅Instagram: https://www.instagram.com/playlist_studio/
🍅Facebook: http://www.facebook.com/PlayListKR
🍅TikTok: https://vt.tiktok.com/D9dv41/

💙플레이리스트 채널을 구독해주세요! 👉 https://goo.gl/df5FYf

#매일유업 #매일야채 #고장난형제들 #플레이리스트 #웹드라마 #쇼츠드라마 #숏폼 #숏폼드라마 #양승원 #오동민 #임투철",18,393,https://www.youtube.com/shorts/g6p8UCWizu8,https://i.ytimg.com/vi/g6p8UCWizu8/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLDkJ8Y3IDbazOlmdvZbhXhKIu__TQ
낄낄상회,https://www.youtube.com/channel/UCLVwgJVAzHwA-zv88mrAeZw,2000000,24-08-2024,Aug 24 2024,Yes,진상 손님 vs 철벽 알바,"#첫경험 #헌팅 #미녀
#스케치코미디 #첫경험 #알바
술집에서 아르바이트는 처음이지 ?  근데 이거 반말이야 존댓말이야 ? 마치 반존대 ??? 근데 화가 안나고 웃음이 나네 ? 왜지 .. #알바천국 #술집 #아르바이트 #미녀 #손님 #헌팅",393,"40,354",https://www.youtube.com/shorts/bn75WBhWBMQ,https://i.ytimg.com/vi/bn75WBhWBMQ/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBaYthlHwQqkqZlAE9fP__pxVMKtA
Cuckoo,https://www.youtube.com/channel/UCV3sMnMRS2AqlxekU8VwjMQ,1770000,24-08-2024,Aug 24 2024,Yes,#shorts #cuckoo #funny #animationstyle #stopmotion #cute #capcut #fypシ゚viral #youtubeshorts #foryou,#shorts #cuckoo #funny #animationstyle #stopmotion #cute #capcut #fypシ゚viral #youtubeshorts #foryou  #photoshop,17,"1,084",https://www.youtube.com/shorts/33pEE4RQ1Cc,https://i.ytimg.com/vi/33pEE4RQ1Cc/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBg-FV6G4hT3Q3wk-yHt2Cxcsw5fQ
ᄐᄇᄐᄇ TVTV,https://www.youtube.com/channel/UCxLc0zV-d2elxan2nc2xRCA,252000,24-08-2024,Aug 24 2024,Yes,방송인 중에 나의 최애는?,"*프로그램 정보:  #우연일까 #무인도의디바

#TVING #밸런스게임 #길거리인터뷰 #채종협 #chaejonghyeop",14,"3,282",https://www.youtube.com/shorts/wRuukgsrIJQ,https://i.ytimg.com/vi/wRuukgsrIJQ/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLAnFsj1NdF6KXDkRxWq0trx9F_4Tg
ᄐᄇᄐᄇ TVTV,https://www.youtube.com/channel/UCxLc0zV-d2elxan2nc2xRCA,252000,24-08-2024,Aug 24 2024,Yes,KBO 생각도 못했다 ㅋㅋㅋ,"*프로그램 정보:  #반짝이는 워터멜론 #스물다섯스물하나 #라켓소년단 #KBO

#TVING #밸런스게임 #길거리인터뷰 #최현욱",26,"4,503",https://www.youtube.com/shorts/YYNJKEYnJow,https://i.ytimg.com/vi/YYNJKEYnJow/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLC8JFRSsSd206Q_XxnrKj4FBSfyXw
ᄐᄇᄐᄇ TVTV,https://www.youtube.com/channel/UCxLc0zV-d2elxan2nc2xRCA,252000,24-08-2024,Aug 24 2024,Yes,현직 배우의 최애,"*프로그램 정보:  #신서유기 #강식당 #엑스맨

#TVING #밸런스게임 #길거리인터뷰 #강호동",2,"1,574",https://www.youtube.com/shorts/mbwF9ac43oY,https://i.ytimg.com/vi/mbwF9ac43oY/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCDefqEJXbduzAJPjt_FRswmR3X-A
돼끼 baby_pig_rabbit,https://www.youtube.com/channel/UCW-QBEmxsme2FAONSnTjp-g,693000,24-08-2024,Aug 24 2024,Yes,급식 최애 음식,#동원 #동원맛참 #맛참 #밥엔맛참 #초간편반찬,945,"11,061",https://www.youtube.com/shorts/hY5yep6ygd4,https://i.ytimg.com/vi/hY5yep6ygd4/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLA69nyYCwOpm7Fadf0akoNmRS8xRA
돼끼 baby_pig_rabbit,https://www.youtube.com/channel/UCW-QBEmxsme2FAONSnTjp-g,693000,24-08-2024,Aug 24 2024,Yes,라이스페이퍼로 병원간 이유,라이스페이퍼로 병원간 이유,9.4K,"278,266",https://www.youtube.com/shorts/X7lB_S39hDQ,https://i.ytimg.com/vi/X7lB_S39hDQ/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBNUuHhGMHOdWEGarObpXkWRHfAvQ
Tooniverse-투니버스,https://www.youtube.com/channel/UCMIclL_bqlsiy2eP6tNfORw,1320000,24-08-2024,Aug 24 2024,Yes,48시간 게임하는 이유를 알게 되 | 슈뻘맨의 무한도전 | 9월 10일 화요일 투니버스 첫방송,"👨🎤: 여..여기가 어디죠..?
💁♂: 태초마을인데요?
ㄴ…🤯: 48시간 전에도 태초마을이었는데 ?%$#@!!!!!

💨게임부터 챌린지까지, 슈뻘맨에게 불가능한 도전은 없다!💨
[슈뻘맨의 무한도전] 9월 10일 화요일 저녁 7시 첫방송👀📺",9,201,https://www.youtube.com/shorts/xS_vmYHZDBo,https://i.ytimg.com/vi/xS_vmYHZDBo/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBAGmUsO0_8kA9XU36tXLEfHaJk-w
톡톡시아 Toctocsia,https://www.youtube.com/channel/UCtwIQuacIhDO8v-ZpQuDxKg,1020000,24-08-2024,Aug 24 2024,Yes,왕가 설탕무첨가 탕후루 이모지 먹방!!😭,"#달콤왕가탕후루 #탕후루 #왕가탕후루 #달콤바삭 #설탕무첨가 #신선과일 

CJ에서 개발한 제로슈가 달콤스위트리 설탕무첨가 제품을 사용하였습니다.
탕후루에는 과일에서 유래한 당이 함유되어있습니다.",616,"13,864",https://www.youtube.com/shorts/4fbJ5BxiVWA,https://i.ytimg.com/vi/4fbJ5BxiVWA/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBD1TxemwwgDDRLp9zu9j4rj8UTBw
Shinbi's Haunted House,https://www.youtube.com/channel/UCoHsxU1eDWHom6D7Fce6kLA,1250000,24-08-2024,Aug 24 2024,Yes,선공개 | 리온오빠에게 무슨 일이 생긴 게 분명해 ㅠㅠ | 사라의 두근두근 핸드폰🍎 | 신비아파트 유튜브 오리지널 시리즈 | 예고편,"신비아파트 유튜브 오리지널 시리즈
🍎사라의 두근두근 핸드폰🍎

매주 토요일 낮 12시 신비아파트 유튜브 채널에서 만나요!🙌

▶신비아파트 공식 채널 구독하기: [https://bit.ly/3pDLiAk]
#신비아파트 #투니버스 #사라폰
––––––––––––––––––––––––––––––––––––––––––––––––––
[Video Source Support]
Youtube channel ""freeticon"" :    / freeticon",281,"4,796",https://www.youtube.com/shorts/Is7NHmnAv9E,https://i.ytimg.com/vi/Is7NHmnAv9E/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLB1CjqNTV1swo4Zs_AQLF7PKCyIhw
Shinbi's Haunted House,https://www.youtube.com/channel/UCoHsxU1eDWHom6D7Fce6kLA,1250000,24-08-2024,Aug 24 2024,Yes,선공개 | 그럼 두번째는? | 사라의 두근두근 핸드폰🍎 | 신비아파트 유튜브 오리지널 시리즈 | 예고편,"신비아파트 유튜브 오리지널 시리즈
🍎사라의 두근두근 핸드폰🍎

매주 토요일 낮 12시 신비아파트 유튜브 채널에서 만나요!🙌

▶신비아파트 공식 채널 구독하기: [https://bit.ly/3pDLiAk]
#신비아파트 #투니버스 #사라폰
––––––––––––––––––––––––––––––––––––––––––––––––––
[Video Source Support]
Youtube channel ""freeticon"" :    / freeticon",305,"4,762",https://www.youtube.com/shorts/96vAOlWdVKw,https://i.ytimg.com/vi/96vAOlWdVKw/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLCo087xGCxxwz2UcZ6oA1vJuNsDrA
나도Nado,https://www.youtube.com/channel/UCf9sl-IcwNXDqWwWwp4vEwg,2820000,24-08-2024,Aug 24 2024,Yes,연세우유 크림빵 종류별 먹방,연세우유 크림빵 종류별 먹방,3.7K,"90,101",https://www.youtube.com/shorts/XFu66aZn_XE,https://i.ytimg.com/vi/XFu66aZn_XE/oardefault.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLBIiK0RSMwXpkCvENtXyYGIr_JNJw
리틀신비🎵 | 키즈 율동 동요,https://www.youtube.com/channel/UCbXvj_H3xn3J0j-9Fh75Z3w,1270000,24-08-2024,Aug 24 2024,Yes,"Mommy, we're sorry! | Kids song | LittleShinbi","#신비 #벨라 #신비아파트 #리틀신비 
#어린이동요 #고스트 #안전안심 #사고
#shinbi #bella #shinbihouse #littleshinbi #kidssong #kidsbestsong #songforkids #songforchildren #safety #injury",32,573,https://www.youtube.com/shorts/lc2vrY458xA,https://i.ytimg.com/vi/lc2vrY458xA/oar2.jpg?sqp=-oaymwEdCJUDENAFSFWQAgHyq4qpAwwIARUAAIhCcAHAAQY=&rs=AOn4CLD282JSNOOzaf8sXeyo7Q_QxgY7Ow
